level,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,gb_source_row,status,notes
class,J,金融业,69,其他金融业,691,金融信托与管理服务,6919,其他金融信托与管理服务,17084,BASE_CATALOG,
group,J,金融业,69,其他金融业,692,控股公司服务,,,17092,BASE_CATALOG,
class,J,金融业,69,其他金融业,692,控股公司服务,6920,控股公司服务,17092,BASE_CATALOG,same_row_group_and_class
group,J,金融业,69,其他金融业,693,非金融机构支付服务,,,17098,BASE_CATALOG,
class,J,金融业,69,其他金融业,693,非金融机构支付服务,6930,非金融机构支付服务,17098,BASE_CATALOG,same_row_group_and_class
group,J,金融业,69,其他金融业,694,金融信息服务,,,17104,BASE_CATALOG,
class,J,金融业,69,其他金融业,694,金融信息服务,6940,金融信息服务,17104,BASE_CATALOG,same_row_group_and_class
group,J,金融业,69,其他金融业,695,金融资产管理公司,,,17117,BASE_CATALOG,
class,J,金融业,69,其他金融业,695,金融资产管理公司,6950,金融资产管理公司,17117,BASE_CATALOG,same_row_group_and_class
group,J,金融业,69,其他金融业,699,其他未列明金融业,,,17125,BASE_CATALOG,
class,J,金融业,69,其他金融业,699,其他未列明金融业,6991,货币经纪公司服务,17126,BASE_CATALOG,
class,J,金融业,69,其他金融业,699,其他未列明金融业,6999,其他未包括金融业,17132,BASE_CATALOG,
division,K,房地产业,70,房地产业,,,,,17152,BASE_CATALOG,
group,K,房地产业,70,房地产业,701,房地产开发经营,,,17153,BASE_CATALOG,
class,K,房地产业,70,房地产业,701,房地产开发经营,7010,房地产开发经营,17153,BASE_CATALOG,same_row_group_and_class
group,K,房地产业,70,房地产业,702,物业管理,,,17171,BASE_CATALOG,
class,K,房地产业,70,房地产业,702,物业管理,7020,物业管理,17171,BASE_CATALOG,same_row_group_and_class
group,K,房地产业,70,房地产业,703,房地产中介服务,,,17191,BASE_CATALOG,
class,K,房地产业,70,房地产业,703,房地产中介服务,7030,房地产中介服务,17191,BASE_CATALOG,same_row_group_and_class
group,K,房地产业,70,房地产业,704,房地产租赁经营,,,17212,BASE_CATALOG,
class,K,房地产业,70,房地产业,704,房地产租赁经营,7040,房地产租赁经营,17212,BASE_CATALOG,same_row_group_and_class
group,K,房地产业,70,房地产业,709,其他房地产业,,,17228,BASE_CATALOG,
class,K,房地产业,70,房地产业,709,其他房地产业,7090,其他房地产业,17228,BASE_CATALOG,same_row_group_and_class
division,L,租赁和商务服务业,71,租赁业,,,,,17248,BASE_CATALOG,
group,L,租赁和商务服务业,71,租赁业,711,机械设备经营租赁,,,17249,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,711,机械设备经营租赁,7111,汽车租赁,17253,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,711,机械设备经营租赁,7112,农业机械经营租赁,17263,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,711,机械设备经营租赁,7113,建筑工程机械与设备经营租赁,17268,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,711,机械设备经营租赁,7114,计算机及通讯设备经营租赁,17273,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,711,机械设备经营租赁,7115,医疗设备经营租赁,17279,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,711,机械设备经营租赁,7119,其他机械与设备经营租赁,17294,BASE_CATALOG,
group,L,租赁和商务服务业,71,租赁业,712,文体设备和用品出租,,,17304,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,712,文体设备和用品出租,7121,休闲娱乐用品设备出租,17305,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,712,文体设备和用品出租,7122,体育用品设备出租,17314,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,712,文体设备和用品出租,7123,文化用品设备出租,17336,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,712,文体设备和用品出租,7124,图书出租,17352,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,712,文体设备和用品出租,7125,音像制品出租,17357,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,712,文体设备和用品出租,7129,其他文体设备和用品出租,17362,BASE_CATALOG,
group,L,租赁和商务服务业,71,租赁业,713,日用品出租,,,17365,BASE_CATALOG,
class,L,租赁和商务服务业,71,租赁业,713,日用品出租,7130,日用品出租,17365,BASE_CATALOG,same_row_group_and_class
division,L,租赁和商务服务业,72,商务服务业,,,,,17375,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,,,17376,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7211,企业总部管理,17378,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7212,投资与资产管理,17392,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7213,资源与产权交易服务,17418,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7214,单位后勤管理服务,17439,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7215,农村集体经济组织管理,17448,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7219,其他组织管理服务,17459,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,722,综合管理服务,,,17481,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,722,综合管理服务,7221,园区管理服务,17482,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,722,综合管理服务,7222,商业综合体管理服务,17508,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,722,综合管理服务,7223,市场管理服务,17519,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,722,综合管理服务,7224,供应链管理服务,17543,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,722,综合管理服务,7229,其他综合管理服务,17560,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,723,法律服务,,,17572,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,723,法律服务,7231,律师及相关法律服务,17574,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,723,法律服务,7232,公证服务,17587,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,723,法律服务,7239,其他法律服务,17598,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,,,17606,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7241,会计、审计及税务服务,17607,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7242,市场调查,17623,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7243,社会经济咨询,17638,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7244,健康咨询,17674,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7245,环保咨询,17679,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7246,体育咨询,17702,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7249,其他专业咨询与调查,17710,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,725,广告业,,,17737,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,725,广告业,7251,互联网广告服务,17739,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,725,广告业,7259,其他广告服务,17749,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,726,人力资源服务,,,17769,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,726,人力资源服务,7261,公共就业服务,17771,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,726,人力资源服务,7262,职业中介服务,17784,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,726,人力资源服务,7263,劳务派遣服务,17804,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,726,人力资源服务,7264,创业指导服务,17816,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,726,人力资源服务,7269,其他人力资源服务,17833,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,727,安全保护服务,,,17849,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,727,安全保护服务,7271,安全服务,17851,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,727,安全保护服务,7272,安全系统监控服务,17869,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,727,安全保护服务,7279,其他安全保护服务,17878,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,728,会议、展览及相关服务,,,17887,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,728,会议、展览及相关服务,7281,科技会展服务,17889,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,728,会议、展览及相关服务,7282,旅游会展服务,17901,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,728,会议、展览及相关服务,7283,体育会展服务,17908,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,728,会议、展览及相关服务,7284,文化会展服务,17921,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,728,会议、展览及相关服务,7289,其他会议、展览及相关服务,17933,BASE_CATALOG,
group,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,,,17944,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7291,旅行社及相关服务,17945,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7292,包装服务,17967,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7293,办公服务,17984,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7294,翻译服务,17995,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7295,信用服务,18001,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7296,非融资担保服务,18013,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7297,商务代理代办服务,18023,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7298,票务代理服务,18046,BASE_CATALOG,
class,L,租赁和商务服务业,72,商务服务业,729,其他商务服务业,7299,其他未列明商务服务业,18059,BASE_CATALOG,
division,M,科学研究和技术服务业,73,研究和试验发展,,,,,18073,BASE_CATALOG,
group,M,科学研究和技术服务业,73,研究和试验发展,731,自然科学研究和试验发展,,,18075,BASE_CATALOG,
class,M,科学研究和技术服务业,73,研究和试验发展,731,自然科学研究和试验发展,7310,自然科学研究和试验发展,18075,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,73,研究和试验发展,732,工程和技术研究和试验发展,,,18086,BASE_CATALOG,
class,M,科学研究和技术服务业,73,研究和试验发展,732,工程和技术研究和试验发展,7320,工程和技术研究和试验发展,18086,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,73,研究和试验发展,733,农业科学研究和试验发展,,,18269,BASE_CATALOG,
class,M,科学研究和技术服务业,73,研究和试验发展,733,农业科学研究和试验发展,7330,农业科学研究和试验发展,18269,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,73,研究和试验发展,734,医学研究和试验发展,,,18293,BASE_CATALOG,
class,M,科学研究和技术服务业,73,研究和试验发展,734,医学研究和试验发展,7340,医学研究和试验发展,18293,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,73,研究和试验发展,735,社会人文科学研究,,,18335,BASE_CATALOG,
class,M,科学研究和技术服务业,73,研究和试验发展,735,社会人文科学研究,7350,社会人文科学研究,18335,BASE_CATALOG,same_row_group_and_class
division,M,科学研究和技术服务业,74,专业技术服务业,,,,,18357,BASE_CATALOG,
group,M,科学研究和技术服务业,74,专业技术服务业,741,气象服务,,,18358,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,741,气象服务,7410,气象服务,18358,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,74,专业技术服务业,742,地震服务,,,18363,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,742,地震服务,7420,地震服务,18363,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,74,专业技术服务业,743,海洋服务,,,18370,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,743,海洋服务,7431,海洋气象服务,18371,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,743,海洋服务,7432,海洋环境服务,18376,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,743,海洋服务,7439,其他海洋服务,18385,BASE_CATALOG,
group,M,科学研究和技术服务业,74,专业技术服务业,744,测绘地理信息服务,,,18407,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,744,测绘地理信息服务,7441,遥感测绘服务,18408,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,744,测绘地理信息服务,7449,其他测绘地理信息服务,18435,BASE_CATALOG,
group,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,,,18442,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,7451,检验检疫服务,18444,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,7452,检测服务,18461,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,7453,计量服务,18475,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,7454,标准化服务,18482,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,7455,认证认可服务,18499,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,7459,其他质检技术服务,18520,BASE_CATALOG,
group,M,科学研究和技术服务业,74,专业技术服务业,746,环境与生态监测检测服务,,,18535,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,746,环境与生态监测检测服务,7461,环境保护监测,18536,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,746,环境与生态监测检测服务,7462,生态资源监测,18571,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,746,环境与生态监测检测服务,7463,野生动物疫源疫病防控监测,18588,BASE_CATALOG,
group,M,科学研究和技术服务业,74,专业技术服务业,747,地质勘查,,,18596,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,747,地质勘查,7471,能源矿产地质勘查,18598,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,747,地质勘查,7472,固体矿产地质勘查,18606,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,747,地质勘查,7473,水、二氧化碳等矿产地质勘查,18630,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,747,地质勘查,7474,基础地质勘查,18635,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,747,地质勘查,7475,地质勘查技术服务,18644,BASE_CATALOG,
group,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术与设计服务,,,18653,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术与设计服务,7481,工程管理服务,18654,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术与设计服务,7482,工程监理服务,18701,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术与设计服务,7483,工程勘察活动,18722,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术与设计服务,7484,工程设计活动,18750,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术与设计服务,7485,规划设计管理,18783,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,748,工程技术与设计服务,7486,土地规划服务,18804,BASE_CATALOG,
group,M,科学研究和技术服务业,74,专业技术服务业,749,工业与专业设计及其他专业技术服务,,,18815,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,749,工业与专业设计及其他专业技术服务,7491,工业设计服务,18816,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,749,工业与专业设计及其他专业技术服务,7492,专业设计服务,18834,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,749,工业与专业设计及其他专业技术服务,7493,兽医服务,18862,BASE_CATALOG,
class,M,科学研究和技术服务业,74,专业技术服务业,749,工业与专业设计及其他专业技术服务,7499,其他未列明专业技术服务业,18873,BASE_CATALOG,
division,M,科学研究和技术服务业,75,科技推广和应用服务业,,,,,18876,BASE_CATALOG,
group,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,,,18877,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7511,农林牧渔技术推广服务,18879,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7512,生物技术推广服务,18895,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7513,新材料技术推广服务,18995,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7514,节能技术推广服务,19006,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7515,新能源技术推广服务,19030,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7516,环保技术推广服务,19049,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7517,三维（3D)打印技术推广服务,19064,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,751,技术推广服务,7519,其他技术推广服务,19078,BASE_CATALOG,
group,M,科学研究和技术服务业,75,科技推广和应用服务业,752,知识产权服务,,,19090,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,752,知识产权服务,7520,知识产权服务,19090,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,75,科技推广和应用服务业,753,科技中介服务,,,19123,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,753,科技中介服务,7530,科技中介服务,19123,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,75,科技推广和应用服务业,754,创业空间服务,,,19138,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,754,创业空间服务,7540,创业空间服务,19138,BASE_CATALOG,same_row_group_and_class
group,M,科学研究和技术服务业,75,科技推广和应用服务业,759,其他科技推广服务业,,,19158,BASE_CATALOG,
class,M,科学研究和技术服务业,75,科技推广和应用服务业,759,其他科技推广服务业,7590,其他科技推广服务业,19158,BASE_CATALOG,same_row_group_and_class
division,N,水利、环境和公共设施管理业,76,水利管理业,,,,,19168,BASE_CATALOG,
group,N,水利、环境和公共设施管理业,76,水利管理业,761,防洪除涝设施管理,,,19169,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,76,水利管理业,761,防洪除涝设施管理,7610,防洪除涝设施管理,19169,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,76,水利管理业,762,水资源管理,,,19183,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,76,水利管理业,762,水资源管理,7620,水资源管理,19183,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,76,水利管理业,763,天然水收集与分配,,,19192,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,76,水利管理业,763,天然水收集与分配,7630,天然水收集与分配,19192,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,76,水利管理业,764,水文服务,,,19204,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,76,水利管理业,764,水文服务,7640,水文服务,19204,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,76,水利管理业,769,其他水利管理业,,,19211,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,76,水利管理业,769,其他水利管理业,7690,其他水利管理业,19211,BASE_CATALOG,same_row_group_and_class
division,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,,,,,19222,BASE_CATALOG,
group,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,,,19223,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,7711,自然生态系统保护管理,19224,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,7712,自然遗迹保护管理,19239,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,7713,野生动物保护,19244,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,7714,野生植物保护,19255,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,7715,动物园、水族馆管理服务,19265,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,7716,植物园管理服务,19274,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,771,生态保护,7719,其他自然保护,19280,BASE_CATALOG,
group,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,,,19290,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7721,水污染治理,19291,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7722,大气污染治理,19308,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7723,固体废物治理,19321,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7724,危险废物治理,19336,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7725,放射性废物治理,19351,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7726,土壤污染治理与修复服务,19360,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7727,噪声与振动控制服务,19380,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,77,生态保护和环境治理业,772,环境治理业,7729,其他污染治理,19402,BASE_CATALOG,
division,N,水利、环境和公共设施管理业,78,公共设施管理业,,,,,19414,BASE_CATALOG,
group,N,水利、环境和公共设施管理业,78,公共设施管理业,781,市政设施管理,,,19415,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,781,市政设施管理,7810,市政设施管理,19415,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,78,公共设施管理业,782,环境卫生管理,,,19441,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,782,环境卫生管理,7820,环境卫生管理,19441,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,78,公共设施管理业,783,城乡市容管理,,,19464,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,783,城乡市容管理,7830,城乡市容管理,19464,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,78,公共设施管理业,784,绿化管理,,,19483,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,784,绿化管理,7840,绿化管理,19483,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,78,公共设施管理业,785,城市公园管理,,,19498,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,785,城市公园管理,7850,城市公园管理,19498,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,78,公共设施管理业,786,游览景区管理,,,19513,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,786,游览景区管理,7861,名胜风景区管理,19515,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,786,游览景区管理,7862,森林公园管理,19529,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,78,公共设施管理业,786,游览景区管理,7869,其他游览景区管理,19537,BASE_CATALOG,
division,N,水利、环境和公共设施管理业,79,土地管理业,,,,,19553,BASE_CATALOG,
group,N,水利、环境和公共设施管理业,79,土地管理业,791,土地整治服务,,,19554,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,79,土地管理业,791,土地整治服务,7910,土地整治服务,19554,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,79,土地管理业,792,土地调查评估服务,,,19563,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,79,土地管理业,792,土地调查评估服务,7920,土地调查评估服务,19563,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,79,土地管理业,793,土地登记服务,,,19575,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,79,土地管理业,793,土地登记服务,7930,土地登记服务,19575,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,79,土地管理业,794,土地登记代理服务,,,19582,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,79,土地管理业,794,土地登记代理服务,7940,土地登记代理服务,19582,BASE_CATALOG,same_row_group_and_class
group,N,水利、环境和公共设施管理业,79,土地管理业,799,其他土地管理服务,,,19589,BASE_CATALOG,
class,N,水利、环境和公共设施管理业,79,土地管理业,799,其他土地管理服务,7990,其他土地管理服务,19589,BASE_CATALOG,same_row_group_and_class
division,O,居民服务、修理和其他服务业,80,居民服务业,,,,,19600,BASE_CATALOG,
group,O,居民服务、修理和其他服务业,80,居民服务业,801,家庭服务,,,19601,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,801,家庭服务,8010,家庭服务,19601,BASE_CATALOG,same_row_group_and_class
group,O,居民服务、修理和其他服务业,80,居民服务业,802,托儿所服务,,,19616,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,802,托儿所服务,8020,托儿所服务,19616,BASE_CATALOG,same_row_group_and_class
group,O,居民服务、修理和其他服务业,80,居民服务业,803,洗染服务,,,19625,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,803,洗染服务,8030,洗染服务,19625,BASE_CATALOG,same_row_group_and_class
group,O,居民服务、修理和其他服务业,80,居民服务业,804,理发及美容服务,,,19631,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,804,理发及美容服务,8040,理发及美容服务,19631,BASE_CATALOG,same_row_group_and_class
group,O,居民服务、修理和其他服务业,80,居民服务业,805,洗浴和保健养生服务,,,19640,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,805,洗浴和保健养生服务,8051,洗浴服务,19641,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,805,洗浴和保健养生服务,8052,足浴服务,19651,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,805,洗浴和保健养生服务,8053,养生保健服务,19657,BASE_CATALOG,
group,O,居民服务、修理和其他服务业,80,居民服务业,806,摄影扩印服务,,,19665,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,806,摄影扩印服务,8060,摄影扩印服务,19665,BASE_CATALOG,same_row_group_and_class
group,O,居民服务、修理和其他服务业,80,居民服务业,807,婚姻服务,,,19671,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,807,婚姻服务,8070,婚姻服务,19671,BASE_CATALOG,same_row_group_and_class
group,O,居民服务、修理和其他服务业,80,居民服务业,808,殡葬服务,,,19678,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,808,殡葬服务,8080,殡葬服务,19678,BASE_CATALOG,same_row_group_and_class
group,O,居民服务、修理和其他服务业,80,居民服务业,809,其他居民服务业,,,19687,BASE_CATALOG,
class,O,居民服务、修理和其他服务业,80,居民服务业,809,其他居民服务业,8090,其他居民服务业,19687,BASE_CATALOG,same_row_group_and_class
